duration,avg_vote,votes,revenue_with_CPI,converted_budget,dir_oscar_nomination,writer_oscar_nomination,cast_globe_nomination,BAFTA_act_nom,BAFTA_dir_nom,BAFTA_writer_nom,dir_emmy_nom,writer_emmy_nom,act_emmy_nom,actors_films_before,director_films_before,writers_films_before,genre,language,production_company,month_published
63.0,6.1,185.0,739373327.5,60827780.7,0,0,0,0,0,0,0,0,0,4,0,0,Drama,English,Warner,4
133.0,7.8,11776.0,353992.7,36974178.6,1,0,0,0,0,0,0,0,0,8,0,1,"Comedy, Drama",English,MGM,9
104.0,7.6,15205.0,49722384.7,36974178.6,2,7,0,0,0,0,0,0,0,1,0,1,"Drama, Romance",English,MGM,4
69.0,5.7,200.0,57044398.6,9482027.4,0,1,0,0,0,0,0,0,0,0,2,0,"Comedy, Romance",English,Warner,4
68.0,5.8,527.0,108738845.9,34796430.7,0,0,0,0,0,0,0,0,0,2,0,0,"Comedy, Mystery, Thriller",English,Other,7
125.0,7.8,83242.0,1661777512.1,49584913.7,0,0,0,0,0,0,0,0,0,0,0,0,"Animation, Family, Fantasy",English,Disney,4
68.0,5.5,924.0,1661786602.6,49584913.7,0,0,0,0,0,0,0,0,0,7,3,1,"Crime, Mystery, Thriller",English,MGM,1
125.0,8.5,186639.0,34600700.8,17398215.3,0,1,0,0,0,0,0,0,0,10,6,6,"Comedy, Drama, War",English,Other,2
82.0,7.4,3120.0,239225461.0,43495538.4,0,1,0,0,0,0,0,0,0,4,0,2,Comedy,English,Paramount,8
89.0,7.0,883.0,14883607.8,15527146.0,0,0,0,0,0,0,0,0,0,4,0,0,"Drama, Thriller",English,Universal,4
101.0,6.4,498.0,14344828.6,5851498.3,0,0,0,0,0,0,0,0,0,7,1,0,"Comedy, Musical, Romance",English,Other,5
94.0,7.5,8833.0,74464.4,21747769.2,0,0,0,0,0,0,0,0,0,7,2,0,"Action, Adventure, Romance",English,Twentieth Century Fox,11
88.0,7.4,120088.0,2650880060.1,56544199.9,0,0,0,0,0,0,0,0,0,5,0,0,"Animation, Comedy, Family",English,Disney,9
75.0,6.5,226.0,1744108319.2,53792190.2,0,0,0,0,0,0,0,0,0,5,0,0,"Comedy, Romance",English,RKO,3
130.0,8.1,113426.0,1571820.0,28011126.7,1,1,0,0,0,0,0,0,0,4,0,0,"Drama, Mystery, Romance",English,Other,4
94.0,7.6,4049.0,165119176.4,28011126.7,0,1,0,0,0,0,0,0,0,8,0,1,"Comedy, Drama, Romance",English,Paramount,1
84.0,5.8,1199.0,43495538.4,36971207.6,0,0,0,0,0,0,0,0,0,7,0,0,"Comedy, Romance, Musical",English,Other,1
96.0,6.2,335.0,34709439.6,11722047.6,0,3,0,0,0,0,0,0,0,8,0,4,"Drama, Romance",English,RKO,10
94.0,7.0,316.0,49086759.7,24392689.3,0,0,0,0,0,0,0,0,0,1,0,0,Comedy,French,Other,5
80.0,6.1,231.0,54369423.0,26097323.0,0,1,0,0,0,0,0,0,0,4,0,0,"Drama, Romance",English,MGM,7
60.0,6.1,110.0,54640451.6,931018.7,0,0,0,0,0,0,0,0,0,2,2,0,"Action, Adventure, Music",English,RKO,10
119.0,8.3,371943.0,32980964.2,17373367.1,1,2,0,0,0,0,0,0,0,0,0,1,"Drama, Mystery",English,RKO,4
74.0,4.9,173.0,480364258.1,17373367.1,0,0,0,0,0,0,0,0,0,7,0,0,"Crime, Drama, Mystery",English,Other,3
64.0,7.2,111176.0,77191.8,19654838.7,0,0,0,0,0,0,0,0,0,3,2,2,"Animation, Drama, Family",English,Disney,6
69.0,5.7,105.0,33102886.2,16799714.8,0,0,0,0,0,0,0,0,0,6,1,0,"Adventure, Crime, Mystery",English,Other,3
71.0,5.8,118.0,124135823.4,25861629.9,0,0,0,0,0,0,0,0,0,3,0,0,Mystery,English,Other,11
94.0,6.8,396.0,41378607.8,18411411.5,0,0,0,0,0,0,0,0,0,0,0,0,Drama,English,Other,6
100.0,8.0,142653.0,25965.1,7758489.0,0,3,0,0,0,0,0,0,0,8,0,1,"Film-Noir, Mystery",English,Warner,10
82.0,6.1,392.0,36661446.5,7758489.0,0,0,0,0,0,0,0,0,0,9,0,1,"Comedy, Crime, Drama",English,Paramount,3
67.0,6.1,241.0,26112857.1,13858466.3,0,0,0,0,0,0,0,0,0,4,0,0,"Comedy, Crime, Mystery",English,MGM,4
100.0,7.5,2880.0,128108.2,20962754.4,3,0,0,0,0,0,0,0,0,4,2,0,"Adventure, Drama",English,Warner,3
134.0,7.7,14348.0,338578886.0,28965025.5,1,2,0,0,0,0,0,0,0,8,1,0,"Biography, Drama, History",English,Warner,9
97.0,7.3,4932.0,338516011.2,28965025.5,0,0,0,0,0,0,0,0,0,5,4,1,"Comedy, Crime, Mystery",English,MGM,11
64.0,5.7,445.0,47606088.3,16985918.5,0,1,0,0,0,0,0,0,0,3,0,1,"Drama, Mystery, Romance",English,Warner,3
90.0,8.0,22257.0,212044.7,14268688.8,0,1,0,0,0,0,0,0,0,7,1,3,"Adventure, Comedy, Drama",English,Paramount,2
86.0,7.2,1257.0,24827164.7,14482512.7,0,0,0,0,0,0,0,0,0,1,1,2,"Comedy, Musical, Romance",English,Twentieth Century Fox,8
87.0,6.6,166.0,93101867.6,22820302.2,0,0,0,0,0,0,0,0,0,0,0,0,"Musical, Romance",Russian,Other,11
88.0,6.9,2353.0,33682186.8,16675578.9,0,0,0,0,0,0,0,0,0,10,1,0,"Comedy, Fantasy, Mystery",English,Other,3
67.0,6.5,434.0,6994515.3,4476489.8,0,0,0,0,0,0,0,0,0,8,0,1,"Drama, Mystery",English,Sony,4
71.0,7.7,1442.0,49371952.0,6882603.1,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Family",Portuguese,Other,12
58.0,4.9,112.0,64413256.2,16875713.7,0,0,0,0,0,0,0,0,0,2,0,1,"Action, Adventure, Comedy",English,Other,9
84.0,7.7,2152.0,4631611989.4,14858722.9,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Italian,Other,4
88.0,6.5,1078.0,33256588.8,7777901.0,0,0,0,0,0,0,0,0,0,13,0,0,"Drama, Music, Romance",English,RKO,9
74.0,6.6,200.0,106820237.8,27862418.6,0,0,0,0,0,0,0,0,0,3,0,0,Comedy,English,Sony,1
102.0,8.5,487757.0,81598220.7,17719438.8,4,1,0,0,0,0,0,0,0,8,3,1,"Drama, Romance, War",English,Warner,1
62.0,7.2,1137.0,195146977.0,16376491.8,0,0,0,0,0,0,0,0,0,5,1,1,"Comedy, Crime, Mystery",English,Twentieth Century Fox,2
94.0,7.7,2174.0,74608163.3,2499373.5,0,0,0,0,0,0,0,0,0,2,1,1,Drama,Japanese,Other,4
90.0,6.0,302.0,40852728.9,14890740.5,0,0,0,0,0,0,0,0,0,1,0,1,"Drama, Thriller",English,Warner,10
80.0,6.9,256.0,68434337.8,30831823.5,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Other,Other,1
87.0,6.8,218.0,81528070.4,14958936.7,0,0,0,0,0,0,0,0,0,4,1,0,"Action, Adventure, Drama",English,Paramount,4
62.0,6.2,300.0,9605801.0,4663010.2,0,0,0,0,0,0,0,0,0,3,0,1,Comedy,English,RKO,1
70.0,4.8,273.0,62577596.9,3823668.4,0,0,0,0,0,0,0,0,0,11,0,0,"Adventure, Comedy, Thriller",English,Other,4
80.0,6.1,226.0,19398122.4,6005957.1,0,0,0,0,0,0,0,0,0,3,1,0,"Comedy, Romance, Sport",English,Twentieth Century Fox,5
100.0,6.8,2048.0,287092.2,21860191.8,2,2,0,0,0,0,0,0,0,6,3,0,"Drama, Mystery",English,MGM,1
92.0,6.4,110.0,251802551.0,25068342.9,0,0,0,0,0,0,0,0,0,0,0,1,Comedy,English,Sony,10
57.0,6.2,159.0,23315051.0,14548591.8,0,0,0,0,0,0,0,0,0,1,1,0,"Drama, Thriller",English,Warner,9
118.0,6.4,75298.0,130793691.5,82585843.4,0,0,5,0,0,0,0,0,0,54,2,3,"Comedy, Fantasy, Romance",English,Other,4
85.0,6.2,501.0,1417910386.1,895297959.2,1,0,0,0,0,0,0,0,0,18,1,0,"Comedy, Romance",English,Sony,6
73.0,5.7,111.0,18652040.8,9557734.7,0,2,0,0,0,0,0,0,0,7,1,0,"Comedy, Romance",English,MGM,3
86.0,6.1,672.0,27978061.2,22382449.0,0,1,0,0,0,0,0,0,0,4,2,1,"Drama, Romance, War",English,Twentieth Century Fox,7
65.0,5.3,123.0,60900664.4,39268607.6,0,0,0,0,0,0,0,0,0,2,1,0,Adventure,English,Warner,9
61.0,5.6,453.0,47594045.3,20452766.5,0,0,0,0,0,0,0,0,0,5,0,1,Mystery,English,Other,5
63.0,6.1,730.0,28278748.3,11654574.2,0,0,0,0,0,0,0,0,0,3,0,0,"Film-Noir, Horror, Mystery",English,Universal,12
112.0,6.8,1123.0,58172455.5,28514183.9,0,0,0,0,0,0,0,0,0,7,1,0,"Drama, Music, Romance",English,Warner,7
99.0,6.3,1000.0,79980525.8,26683643.7,0,2,0,0,0,0,0,0,0,3,7,0,"Adventure, Drama, War",English,Sony,8
94.0,6.9,706.0,21121617.7,15049152.6,0,0,0,0,0,0,0,0,0,12,0,0,"Drama, Fantasy, Romance",English,Universal,10
104.0,7.1,511.0,313303996.1,52804044.3,0,2,0,0,0,0,0,0,0,0,0,0,"Drama, History",English,RKO,1
95.0,6.9,493.0,92875676.9,45494015.2,0,0,0,0,0,0,0,0,0,1,0,0,"Drama, Fantasy, Mystery",English,Other,6
102.0,6.3,514.0,68645257.6,17601348.1,0,0,0,0,0,0,0,0,0,3,0,0,"Romance, Comedy, Musical",English,MGM,9
75.0,8.0,19468.0,94659107.1,63416938.8,0,1,0,0,0,0,0,0,0,3,4,2,"Drama, Western",English,Twentieth Century Fox,5
94.0,6.8,577.0,38458945.6,15330774.2,1,0,0,0,0,0,0,0,0,11,1,0,"Comedy, Romance",English,MGM,4
50.0,4.6,226.0,63734481.5,27598913.8,0,0,0,0,0,0,0,0,0,2,0,0,"Action, Adventure, Comedy",English,Other,8
87.0,6.4,1001.0,40696968.3,28106884.9,0,0,0,0,0,0,0,0,0,4,0,0,"Adventure, Fantasy, Romance",English,Universal,1
72.0,5.2,108.0,119354683.1,40887464.7,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Musical",English,Other,3
107.0,8.3,132017.0,240475.8,16058192.4,1,5,0,0,0,0,0,0,0,14,0,0,"Crime, Drama, Film-Noir",English,Paramount,7
102.0,6.3,446.0,43294647.1,16058192.4,0,0,0,0,0,0,0,0,0,8,0,1,Comedy,English,Warner,11
80.0,7.3,225.0,81441437.7,54036138.7,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Romance, War",Russian,Other,10
65.0,4.8,292.0,34635717.7,1472018.0,0,0,0,0,0,0,0,0,0,2,1,0,"Action, Adventure, Comedy",English,Other,6
170.0,8.0,54234.0,369273575.6,32780444.1,6,2,0,0,0,0,0,0,0,10,1,1,"Drama, Romance, War",English,MGM,5
126.0,7.1,9528.0,409567361.4,36367503.6,2,4,0,0,0,0,0,0,0,11,0,1,"Comedy, Drama, Music",English,Paramount,10
111.0,6.0,539.0,30936297.4,51052510.4,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, History, Romance",German,Other,10
97.0,7.7,24805.0,34635717.7,17664216.0,2,2,0,0,0,0,0,0,0,1,1,2,"Drama, War",English,Twentieth Century Fox,1
78.0,6.2,156.0,17317858.8,27535395.5,0,0,0,0,0,0,0,0,0,3,0,0,"Action, Comedy, Music",English,Paramount,11
113.0,7.6,18661.0,1427182.1,29440360.0,0,2,0,0,0,0,0,0,0,2,1,1,"Comedy, Drama, Family",English,MGM,1
100.0,5.8,310.0,131026919.9,29571300.3,0,0,0,0,0,0,0,0,0,4,2,0,"Comedy, Musical, Romance",English,MGM,3
62.0,6.1,239.0,101136295.6,47970469.0,0,0,0,0,0,0,0,0,0,5,3,2,"Action, Adventure, Western",English,RKO,12
70.0,6.8,136.0,19185469.4,1320101.1,0,0,0,0,0,0,0,0,0,3,1,1,Western,English,Other,12
112.0,6.4,259.0,62344291.8,22513216.5,0,0,0,0,0,0,0,0,0,4,0,0,"Biography, Musical",English,Warner,4
138.0,7.3,5020.0,48732454.8,24262320.2,1,1,0,0,0,0,0,0,0,0,0,1,"Drama, History, War",English,MGM,11
97.0,6.6,1195.0,34635717.7,51866987.2,1,1,0,0,0,0,0,0,0,3,0,2,"Action, Drama, War",English,Twentieth Century Fox,1
97.0,7.5,11596.0,126996294.6,44025382.1,0,3,1,0,0,0,0,0,0,8,0,1,"Crime, Drama, Mystery",English,Other,10
90.0,7.4,2790.0,50798517.8,14629973.1,0,0,0,0,0,0,0,0,0,6,2,0,"Drama, Romance",English,MGM,5
115.0,7.5,2242.0,62770035.2,13106017.6,0,2,0,0,0,0,0,0,0,5,0,2,Drama,English,Warner,7
74.0,6.1,153.0,18795451.6,7975367.3,0,0,0,0,0,0,0,0,0,2,0,2,"Adventure, Mystery",English,MGM,6
68.0,7.4,13309.0,273837.9,507985.2,0,0,0,0,0,0,0,0,0,3,0,0,"Crime, Drama, Film-Noir",English,Other,10
70.0,6.1,488.0,30453711.4,19540496.5,0,0,0,0,0,0,0,0,0,9,0,0,"Comedy, Crime, Mystery",English,RKO,6
101.0,7.0,1349.0,186261232.1,21166049.1,1,0,1,0,0,0,0,0,0,4,0,1,"Drama, Mystery, Romance",English,Other,10
111.0,8.0,20825.0,171495.8,24603415.5,5,1,0,0,0,0,0,0,0,12,4,2,"Crime, Drama, Film-Noir",English,Warner,10
62.0,5.8,133.0,95467347.8,24603415.5,0,0,0,0,0,0,0,0,0,7,0,1,"Comedy, Mystery",English,Other,6
90.0,5.6,208.0,43331135.7,17136033.3,0,0,0,0,0,0,0,0,0,6,0,0,"Adventure, Drama, Music",English,Other,4
62.0,5.4,135.0,49926476.6,20353272.8,0,0,0,0,0,0,0,0,0,5,2,0,"Action, Crime, Drama",English,MGM,10
111.0,7.6,40166.0,321723.9,28724479.1,3,5,1,0,0,0,0,0,0,3,2,2,"Film-Noir, Mystery, Romance",English,Other,12
100.0,7.0,3362.0,118529874.9,25399258.9,0,0,0,0,0,0,0,0,0,5,0,0,"Comedy, Drama, Musical",English,Twentieth Century Fox,8
59.0,6.0,296.0,154630688.3,36574932.8,0,0,0,0,0,0,0,0,0,3,2,0,Horror,English,Paramount,5
103.0,6.7,157.0,30326715.1,41372378.7,1,0,0,0,0,0,0,0,0,3,1,0,"Drama, Romance",English,Other,7
114.0,7.9,74878.0,348971.2,3902433.8,1,0,0,0,0,0,0,0,0,9,2,1,"Crime, Film-Noir, Mystery",English,Warner,8
81.0,7.0,2343.0,76487702.8,24975576.4,0,0,0,0,0,0,0,0,0,3,1,0,"Adventure, Crime, Film-Noir",English,Universal,8
99.0,6.5,1159.0,42926772.0,46829205.8,0,1,0,0,0,0,0,0,0,7,2,2,"Comedy, Musical, Romance",English,Paramount,10
76.0,6.8,1396.0,35902391.1,44987257.0,0,0,0,0,0,0,0,0,0,3,0,0,"Crime, Drama, Film-Noir",English,Other,9
103.0,7.0,3393.0,84823.3,29658497.0,0,1,0,0,0,0,0,0,0,4,0,1,"Drama, Thriller, Mystery",English,Twentieth Century Fox,4
129.0,6.8,7570.0,318887707.2,124877882.2,4,1,1,0,0,0,0,0,0,9,0,2,"Drama, Romance, Western",English,Other,9
106.0,6.2,586.0,318438599.5,93658411.6,0,1,0,0,0,0,0,0,0,8,1,0,"Comedy, Romance",English,MGM,7
118.0,7.8,20665.0,93658411.6,31219470.5,1,1,0,0,0,0,0,0,0,2,0,2,"Adventure, Drama, Mystery",English,Other,5
130.0,8.6,366715.0,78820047.0,49638958.2,6,4,0,0,0,0,0,0,0,7,3,0,"Drama, Family, Fantasy",English,Other,6
89.0,6.2,150.0,150542222.5,49638958.2,0,0,0,0,0,0,0,0,0,7,0,3,Comedy,English,Warner,6
85.0,6.9,126.0,36823365.5,15625345.0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Romance",Finnish,Other,12
97.0,7.8,19888.0,238719.7,31219470.5,4,0,0,0,0,0,0,0,0,9,2,0,"Biography, Drama, Western",English,Twentieth Century Fox,11
79.0,6.4,428.0,42926772.0,31219470.5,0,0,0,0,0,0,0,0,0,8,1,2,Western,English,Paramount,7
102.0,7.9,86712.0,1764852.3,31219470.5,3,6,2,0,0,0,0,0,0,11,3,3,"Drama, Film-Noir, Romance",English,RKO,9
64.0,5.6,173.0,382438514.1,31219470.5,0,0,0,0,0,0,0,0,0,6,2,1,"Comedy, Mystery",English,Sony,2
95.0,6.8,161.0,79391113.6,26271184.5,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama, War",French,Other,10
81.0,6.8,127.0,15609735.3,312194.7,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama",Italian,Other,12
70.0,6.2,133.0,11426326.2,6665357.0,0,0,0,0,0,0,0,0,0,5,0,0,"Crime, Drama, Film-Noir",English,Sony,9
95.0,7.1,179.0,823663778.2,26927469.7,0,2,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama",Italian,Universal,11
68.0,6.1,443.0,43707258.8,11707301.5,0,0,0,0,0,0,0,0,0,10,2,0,"Comedy, Mystery",French,MGM,8
101.0,6.5,301.0,5026334756.6,1614046626.8,0,1,0,0,0,0,0,0,0,10,0,0,"Drama, Film-Noir, Romance",English,Other,6
105.0,6.8,970.0,104959859.9,51761882.2,0,1,0,0,0,0,0,0,0,3,0,1,"Drama, Romance, War",English,RKO,1
70.0,6.2,229.0,67543324.5,25662404.8,0,0,0,0,0,0,0,0,0,1,0,0,"Action, Crime, Mystery",English,Sony,7
66.0,6.1,220.0,75736058.2,26760073.9,0,0,0,0,0,0,0,0,0,1,0,0,"Crime, Film-Noir, Mystery",English,Other,3
68.0,6.1,209.0,32273113.1,15931864.5,0,0,0,0,0,0,0,0,0,5,0,0,"Crime, Drama, Film-Noir",English,Other,10
90.0,6.6,124.0,65715697.7,34631893.9,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Adventure, Drama",Italian,Other,11
68.0,6.2,401.0,45073189.2,26323397.5,0,0,0,0,0,0,0,0,0,4,3,3,"Comedy, Crime, Drama",English,MGM,12
83.0,6.6,1174.0,17739977.6,3411534.2,0,0,0,0,0,0,0,0,0,10,0,0,"Crime, Drama, Mystery",English,Other,8
98.0,6.3,423.0,36708107.5,19937005.6,1,0,0,0,0,0,0,0,0,9,2,1,"Comedy, Drama",English,MGM,8
99.0,6.8,1950.0,22488833.1,17985608.1,1,0,0,0,0,0,0,0,0,16,1,1,"Drama, Romance",English,Twentieth Century Fox,12
106.0,7.6,16363.0,9797926.1,11940369.5,0,0,1,0,0,0,0,0,0,12,0,0,"Film-Noir, Thriller",English,Warner,9
81.0,6.7,190.0,43464104.0,21263197.2,0,2,0,0,0,0,0,0,0,1,0,0,Drama,English,Other,7
78.0,7.9,9128.0,98839653.4,25343500.9,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, War",German,Other,2
93.0,6.8,2284.0,95522956.3,13646136.6,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy, Musical, Romance",English,MGM,12
89.0,7.1,166.0,33668840.9,13001215.9,0,0,0,0,0,0,0,0,0,4,0,0,"Crime, Drama, Film-Noir",English,Universal,9
68.0,6.0,177.0,20646604.7,38741381.9,0,0,0,0,0,0,0,0,0,6,0,1,"Action, Comedy, Crime",English,Sony,11
124.0,7.9,14501.0,36844568.9,8597066.1,0,3,0,0,0,0,0,0,0,6,7,8,"Comedy, Crime, Drama",English,Other,12
125.0,6.5,9369.0,92643.6,58105249.7,3,0,1,0,0,0,0,0,0,5,4,0,"Crime, Drama, Romance",English,Other,6
96.0,6.5,947.0,28656886.9,58105249.7,0,3,0,0,0,0,0,0,0,6,2,2,"Biography, Comedy, Musical",English,Paramount,7
110.0,7.0,5266.0,63986734.6,32054774.9,0,0,0,0,0,0,0,0,0,9,1,1,"Comedy, Fantasy, Romance",English,MGM,9
75.0,6.7,127.0,31454344.9,22789048.2,0,0,0,0,0,0,0,0,0,9,0,0,"Action, Music, Western",English,Paramount,7
138.0,7.5,317.0,36000443.0,15750985.8,0,0,0,0,0,0,0,0,0,0,0,0,"Musical, Romance",Hindi,Other,8
83.0,7.5,13600.0,208374.3,10137400.3,0,0,0,0,0,0,0,0,0,5,0,0,"Comedy, Fantasy, Horror",English,Universal,6
101.0,6.9,683.0,61579743.7,10236751.8,1,0,0,0,0,0,0,0,0,8,1,0,"Drama, Film-Noir, Thriller",English,Other,5
180.0,6.9,120.0,60469593.1,43185325.5,0,0,0,0,0,0,0,0,0,1,1,0,"Action, Adventure, Western",English,Paramount,10
89.0,7.1,665.0,38015251.3,31679376.1,0,0,0,0,0,0,0,0,0,10,2,0,Western,English,Other,1
89.0,8.3,132234.0,5435902.2,1685342.8,0,1,0,0,0,0,0,0,0,0,1,0,Drama,Italian,Other,11
87.0,7.6,24092.0,5958653.8,1814936.2,1,1,0,0,0,0,0,0,0,1,1,2,"Crime, Drama, Film-Noir",English,Other,4
84.0,2.1,528.0,19826334.8,29145026.0,0,0,0,0,0,0,0,0,0,9,0,0,Western,English,Other,12
80.0,6.9,789.0,26610675.9,25343500.9,0,0,0,0,0,0,0,0,0,1,0,0,"Fantasy, Comedy, Romance",English,Other,5
101.0,6.8,218.0,10572446.9,9936806.5,0,6,1,0,0,0,0,0,0,5,0,0,"Comedy, Romance",English,Paramount,11
86.0,7.2,2631.0,37457694.3,46885476.6,0,1,0,0,0,0,0,0,0,6,0,0,"Crime, Film-Noir, Thriller",English,Other,8
135.0,8.2,26174.0,114197814.9,38015251.3,0,4,0,0,0,0,0,0,0,0,0,0,"Drama, Music, Romance",English,Other,9
80.0,8.0,118185.0,40866395.1,32084872.1,3,0,0,0,0,0,0,0,0,3,5,0,"Crime, Drama, Mystery",English,Warner,3
104.0,6.9,944.0,27877851.0,19007625.6,0,0,0,0,0,0,0,0,0,5,1,1,"Drama, Film-Noir, Romance",English,Other,11
126.0,8.2,106099.0,2728164.5,38015251.3,1,4,0,0,0,0,0,0,0,23,1,1,"Adventure, Drama, Western",English,Warner,1
120.0,8.0,570.0,54577229.1,48152651.6,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama",Spanish,Other,8
92.0,6.3,424.0,14446616.0,16506762.3,0,0,0,0,0,0,0,0,0,1,0,1,"Comedy, Romance",English,Other,7
89.0,6.1,344.0,121177549.9,22111384.0,0,0,0,0,0,0,0,0,0,3,0,0,"Comedy, Drama",English,RKO,4
93.0,7.2,672.0,19193909.7,6397969.9,1,0,1,0,0,0,0,0,0,6,2,1,"Drama, Fantasy, Film-Noir",English,Paramount,3
63.0,5.2,153.0,41010987.0,17440865.9,0,1,0,0,0,0,0,0,0,10,0,0,"Action, Crime, Drama",English,Other,6
171.0,7.9,492.0,56570849.8,28790864.5,0,0,0,0,0,0,0,0,0,3,1,0,"Drama, Romance, Musical",Hindi,Other,4
97.0,7.0,2017.0,36967470.1,28048700.0,4,0,0,0,0,0,0,0,0,12,1,2,"Drama, Film-Noir, Romance",English,Warner,10
75.0,5.4,166.0,22239343.4,20332748.3,0,0,0,0,0,0,0,0,0,3,0,0,"Action, Adventure, Drama",English,Other,4
71.0,7.0,3831.0,11708284.9,11119671.7,0,0,0,0,0,0,0,0,0,9,0,0,"Crime, Film-Noir, Romance",English,RKO,7
86.0,6.7,218.0,31989849.5,7677563.9,0,0,0,0,0,0,0,0,0,3,0,1,"Crime, Drama, Film-Noir",English,Paramount,11
86.0,6.7,430.0,37057041.7,19552196.0,0,0,0,0,0,0,0,0,0,7,0,0,"Crime, Drama, Film-Noir",English,Warner,2
90.0,7.1,196.0,29430661.5,33269443.5,0,0,0,0,0,0,0,0,0,8,0,0,"Action, Western",English,Paramount,5
72.0,5.8,661.0,34715384.7,18579704.6,0,0,0,0,0,0,0,0,0,3,0,0,"Crime, Drama, Film-Noir",English,Other,3
87.0,6.7,590.0,24952082.6,23032691.6,0,0,0,0,0,0,0,0,0,9,2,0,Comedy,English,Sony,9
95.0,8.0,9423.0,56052224.4,27000766.6,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy, Drama, Romance",French,Other,9
100.0,7.1,8838.0,147153307.7,38387819.4,0,1,0,0,0,0,0,0,0,10,1,2,"Action, Drama, Romance",English,Paramount,11
94.0,6.6,1015.0,99808330.4,12795939.8,0,0,0,0,0,0,0,0,0,4,0,0,"Crime, Drama, Film-Noir",English,MGM,12
95.0,7.4,2611.0,69098074.9,20473503.7,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Japanese,Other,3
86.0,6.7,215.0,18987880.9,31646468.1,1,1,0,0,0,0,0,0,0,1,0,1,"Drama, Sport, Thriller",English,Twentieth Century Fox,6
114.0,8.2,25859.0,70812.7,16634721.7,0,0,0,0,0,0,0,0,0,8,0,0,"Action, Crime, Drama",English,Warner,9
73.0,7.4,3155.0,44568258.3,16634721.7,0,0,0,0,0,0,0,0,0,1,0,1,"Drama, Film-Noir, Thriller",English,RKO,5
138.0,8.2,112198.0,1904332.5,17722022.2,2,4,2,0,0,0,0,0,0,7,1,2,Drama,English,Twentieth Century Fox,2
99.0,6.1,127.0,106332133.0,17722022.2,0,0,0,0,0,0,0,0,0,1,1,0,"Drama, Romance",French,Other,4
90.0,6.8,107.0,101268698.1,47707493.8,0,0,0,0,0,0,0,0,0,0,0,0,Crime,Spanish,Other,8
112.0,7.9,22228.0,378086.7,15595379.5,2,6,1,0,0,0,0,0,0,7,2,2,"Crime, Drama, Film-Noir",English,MGM,6
120.0,6.5,1279.0,20582862.9,12987710.5,0,2,0,0,0,0,0,0,0,0,0,0,"Drama, War",English,Twentieth Century Fox,7
74.0,7.3,135133.0,1204167543.8,36709903.0,0,0,0,0,0,0,0,0,0,3,0,0,"Animation, Family, Fantasy",English,Disney,4
95.0,6.9,620.0,3336694927.1,36709903.0,0,0,0,0,0,0,0,0,0,2,0,0,"Crime, Drama, Mystery",English,Other,2
72.0,6.0,547.0,63292936.3,7493883.7,0,0,0,0,0,0,0,0,0,3,1,0,"Crime, Drama, Film-Noir",English,Other,6
88.0,7.0,3146.0,84977.1,20253739.6,0,0,0,0,0,0,0,0,0,5,0,0,"Adventure, Drama, History",English,Other,7
87.0,7.6,10417.0,219272.0,5063434.9,0,1,0,0,0,0,0,0,0,3,1,3,"Crime, Drama, Film-Noir",English,Other,1
88.0,8.2,139567.0,592523.2,3164646.8,0,0,0,0,0,0,0,0,0,8,1,1,"Crime, Drama, Mystery",Japanese,Other,11
110.0,6.7,100.0,1222414.5,3164646.8,0,0,0,0,0,0,0,0,0,0,0,0,History,German,Other,5
81.0,5.9,147.0,24051315.8,18354951.5,0,0,0,0,0,0,0,0,0,4,0,1,"Action, Adventure, Western",English,Sony,12
83.0,5.6,376.0,42494877.4,25633639.2,0,0,0,0,0,0,0,0,0,7,0,0,Western,English,Other,2
110.0,8.4,184790.0,3793082.4,22177844.9,3,13,0,0,0,0,0,0,0,4,1,2,"Drama, Film-Noir",English,Paramount,9
86.0,7.3,1678.0,58680577.8,20561674.5,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Spanish,Other,4
98.0,6.9,388.0,57292765.9,18608123.3,0,0,0,0,0,0,0,0,0,3,0,0,Drama,English,Other,10
86.0,7.1,3832.0,25810859.4,26772912.0,4,0,0,0,0,0,0,0,0,9,3,0,"Adventure, Western",English,Other,4
105.0,7.7,67656.0,550670.3,11736115.6,3,1,0,0,0,0,0,0,0,12,3,0,"Adventure, Drama, Romance",English,Other,3
87.0,7.1,102.0,123351694.9,11474576.3,0,0,0,0,0,0,0,0,0,2,0,0,"Comedy, Drama, Western",Spanish,Other,5
