duration,converted_budget,dir_oscar_nomination,writer_oscar_nomination,cast_globe_nomination,BAFTA_act_nom,BAFTA_dir_nom,BAFTA_writer_nom,dir_emmy_nom,writer_emmy_nom,act_emmy_nom,actors_films_before,director_films_before,writers_films_before,genre,language,production_company,month_published,revenue_cluster
111.0,1529367.5,0,0,4,1,3,1,0,0,0,12,0,0,"Comedy, Drama",English,Other,4,0
107.0,15293674.7,0,0,2,0,0,0,0,0,0,14,1,0,"Action, Crime, Drama",English,Other,2,0
92.0,15293674.7,0,0,0,1,0,0,0,0,0,9,0,1,Drama,English,Other,9,0
100.0,21411144.6,0,0,1,0,0,0,0,0,0,4,0,4,"Comedy, Drama",English,Other,4,0
88.0,21411144.6,0,0,1,1,0,0,0,0,0,15,0,0,"Drama, Romance",English,Other,4,0
82.0,1842810.0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,English,Other,5,0
95.0,30893222.9,0,2,5,0,0,0,0,0,0,16,0,3,"Comedy, Fantasy, Romance",English,Other,2,0
110.0,58115963.9,0,1,16,0,0,0,0,0,0,20,9,6,"Comedy, Drama, Romance",English,Other,12,0
111.0,58115963.9,0,0,0,0,0,0,0,0,0,8,1,1,"Action, Adventure, Comedy",English,Paramount,8,0
99.0,30893222.9,0,1,2,0,0,0,0,0,0,13,1,2,Drama,English,Other,10,0
107.0,27528614.5,0,0,0,0,0,0,0,0,0,6,1,2,"Comedy, Musical",English,Other,7,0
100.0,27528614.5,0,0,0,0,0,0,0,0,0,7,1,1,Drama,French,Other,5,0
99.0,36704819.3,0,0,1,0,0,0,0,0,0,6,0,1,"Action, Adventure, Comedy",English,Other,11,0
98.0,45881024.1,0,0,3,1,0,0,0,0,0,14,1,0,"Adventure, Comedy",English,Warner,10,0
105.0,47354922.3,0,0,0,0,0,0,0,0,0,0,1,1,"Drama, Romance",English,Other,12,2
134.0,110114457.8,0,0,3,3,0,2,0,0,0,31,2,1,"Action, Adventure, Thriller",English,Other,12,2
83.0,110114457.8,1,0,3,1,0,0,0,0,0,7,4,2,"Drama, Romance",English,Other,11,2
99.0,42822.3,0,0,0,0,0,0,0,0,0,7,2,1,"Horror, Sci-Fi",English,Universal,9,0
131.0,84115210.8,0,0,1,1,0,0,0,0,0,15,1,9,"Action, Adventure, Thriller",English,United Artists,7,2
89.0,84115210.8,0,1,0,0,0,0,0,0,0,7,1,0,"Horror, Thriller",English,Warner,11,2
103.0,19881777.1,0,0,8,4,0,0,0,0,0,26,7,0,"Action, Drama, Thriller",English,Other,9,0
91.0,30587349.4,2,0,0,0,2,0,0,0,0,2,5,0,"Crime, Drama",English,Other,3,2
109.0,30587349.4,0,0,0,0,0,0,0,0,0,6,0,0,"Comedy, Drama",Other,Other,12,2
98.0,19881777.1,0,0,0,0,0,0,0,0,0,6,2,1,Comedy,English,Other,9,2
92.0,19881777.1,0,0,0,0,0,0,0,0,0,9,0,2,"Action, Sci-Fi",English,Other,11,2
89.0,10705572.3,0,0,0,0,0,0,0,0,0,1,0,1,"Comedy, Romance",English,Other,7,0
113.0,15293674.7,0,0,0,0,0,0,0,0,0,13,0,1,"Crime, Horror, Mystery",English,Universal,9,2
161.0,15293674.7,0,0,0,0,0,0,0,0,0,9,0,0,"Action, Drama, Musical",Hindi,Other,11,2
131.0,99408885.5,0,3,4,1,0,0,0,0,0,22,1,7,"Action, Adventure, Fantasy",English,Twentieth Century Fox,6,2
90.0,98950075.3,0,0,0,0,0,0,0,0,0,6,0,0,"Action, Crime, Drama",English,MGM,9,2
193.0,2141114.5,0,0,1,0,0,0,0,0,0,13,1,1,"Adventure, Biography, Drama",English,Other,2,0
93.0,82585843.4,0,0,0,0,0,0,0,0,0,1,0,1,"Crime, Drama",Finnish,Other,12,2
99.0,18964156.6,0,0,0,0,0,0,0,0,0,9,0,1,"Comedy, Crime, Drama",English,Other,4,2
77.0,18964156.6,0,0,0,0,0,0,0,0,0,4,0,1,"Animation, Fantasy, Music",English,Other,5,2
103.0,24469879.5,1,1,5,0,0,0,0,0,0,10,4,2,Comedy,English,Other,10,0
94.0,30587349.4,2,0,0,0,2,0,0,0,0,16,6,2,"Crime, Drama, Romance",English,Other,10,0
106.0,30587349.4,0,0,1,0,0,0,0,0,0,11,0,0,"Biography, Drama, Sport",English,Other,11,0
111.0,76468373.5,0,0,1,1,0,0,0,0,0,15,1,2,"Adventure, Drama",English,Other,8,0
170.0,76468373.5,0,1,7,0,0,0,0,0,0,13,5,2,"Crime, Drama",English,Universal,2,2
91.0,76468373.5,0,0,0,0,0,0,0,0,0,8,0,0,Comedy,Russian,Other,2,2
82.0,2446988.0,0,0,0,0,1,0,0,0,0,0,0,0,Comedy,English,Other,4,0
90.0,2525595.9,0,0,0,3,1,0,0,0,0,0,0,0,Drama,English,Other,9,0
131.0,30587349.4,3,2,6,1,1,0,0,0,0,44,4,0,"Biography, Drama, History",English,Other,4,2
117.0,30587349.4,0,0,0,0,0,0,0,0,0,5,1,1,Comedy,Italian,Other,10,2
85.0,1070557.2,0,0,6,0,0,0,0,0,0,11,0,0,"Comedy, Crime",English,Universal,8,0
86.0,25489773.8,0,0,0,0,0,0,0,0,0,2,2,2,Romance,Italian,Other,7,0
95.0,58115963.9,1,0,2,3,0,0,0,0,0,20,1,0,"Fantasy, Mystery, Thriller",English,Disney,4,0
91.0,61174698.8,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Fantasy",English,Other,9,0
90.0,256.9,0,0,2,2,0,0,0,0,0,7,2,0,"Action, Adventure, Sci-Fi",English,Sony,5,0
90.0,45881024.1,0,0,0,0,0,0,0,0,0,11,0,0,"Horror, Sci-Fi",English,Other,10,0
115.0,24469879.5,0,0,0,0,0,0,0,0,0,3,0,2,Drama,Italian,Other,4,0
93.0,67292168.7,0,1,2,0,0,0,0,0,0,10,2,4,"Drama, Music, Romance",English,Paramount,9,2
91.0,67292168.7,0,0,0,0,0,0,0,0,0,4,1,4,"Comedy, Music",English,Paramount,5,2
90.0,12234939.8,0,0,2,0,0,0,0,0,0,15,0,0,"Comedy, Crime, Sci-Fi",English,MGM,8,0
117.0,67292168.7,0,0,1,0,0,1,0,0,0,39,8,7,"Action, Crime, Thriller",English,Warner,1,0
86.0,67292168.7,0,0,0,1,0,0,0,0,0,0,0,0,Comedy,German,Other,11,2
125.0,119290662.7,0,0,3,1,1,0,0,0,0,21,6,4,"Action, Adventure, Comedy",English,Other,8,2
88.0,119290662.7,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,German,Other,9,2
103.0,36704819.3,0,0,10,0,0,0,0,0,0,15,3,0,"Comedy, Crime, Drama",English,Other,6,0
97.0,24469879.5,0,0,2,0,0,0,0,0,0,2,0,2,"Crime, Mystery",Russian,Other,11,0
132.0,13764307.2,1,2,22,3,0,0,0,0,0,18,0,1,"Comedy, Drama",English,Paramount,12,0
83.0,24469879.5,0,0,0,0,0,0,0,0,0,1,3,6,"Action, Adventure, Horror",Spanish,Other,6,2
86.0,4588102.4,0,0,0,0,0,0,0,0,0,1,0,3,"Action, Crime, Drama",Italian,Other,11,0
107.0,214111.4,0,0,9,0,0,0,0,0,0,3,0,1,Comedy,English,Other,3,0
104.0,27528614.5,0,0,0,0,0,0,0,0,0,0,0,0,"Romance, Sci-Fi",Japanese,Other,7,0
116.0,45881024.1,0,0,0,3,0,2,0,0,0,13,4,0,Comedy,English,Other,2,2
91.0,45881024.1,0,0,0,0,0,0,0,0,0,2,0,2,"Family, Comedy",Portuguese,Other,1,2
91.0,15293674.7,0,0,0,2,1,0,0,0,0,9,0,0,"Comedy, Mystery, Thriller",English,Disney,3,0
101.0,30587349.4,0,0,0,0,0,0,0,0,0,12,4,2,"Horror, Sci-Fi",English,Universal,9,2
88.0,30587349.4,0,0,5,3,0,0,0,0,0,27,0,0,"Comedy, Fantasy, Romance",English,Twentieth Century Fox,7,2
105.0,44351656.6,0,0,3,1,0,0,0,0,0,23,1,0,"Action, Drama, Thriller",English,Paramount,5,2
128.0,33646084.3,0,0,4,1,0,0,0,0,0,21,1,0,"Drama, War",English,Other,10,2
99.0,1070557.2,0,0,1,0,0,0,0,0,0,0,0,0,"Comedy, Romance",English,Other,4,0
140.0,1070557.2,0,0,0,0,0,0,0,0,0,3,0,0,Drama,Russian,Other,9,0
87.0,18205590.4,0,0,1,0,0,0,0,0,0,7,0,0,"Horror, Sci-Fi, Thriller",English,Other,6,0
110.0,18205590.4,0,1,1,1,1,0,0,0,0,11,1,1,"Drama, Comedy, Musical",French,Other,4,0
114.0,36704819.3,0,2,0,0,0,0,0,0,0,9,4,0,"Sci-Fi, Thriller",English,United Artists,10,2
87.0,36704819.3,0,1,2,0,0,0,0,0,0,19,0,1,"Sci-Fi, Thriller",English,Other,9,2
98.0,24469879.5,0,0,9,4,0,0,0,0,0,32,3,0,"Adventure, Drama",English,Other,4,1
115.0,41040932.6,0,0,0,0,0,0,0,0,0,4,2,2,"Drama, Romance, War",English,Other,10,0
96.0,18352409.6,0,0,6,3,0,0,0,0,0,15,0,2,"Action, Adventure, Comedy",English,Other,7,0
133.0,36704819.3,0,3,6,2,0,0,0,0,0,13,0,1,"Drama, Musical, Romance",English,Other,6,0
88.0,60318438.1,0,0,0,0,0,0,0,0,0,1,0,0,"Action, Adventure",Mandarin,Other,6,2
79.0,651785.8,2,3,4,0,3,1,0,0,0,15,9,9,Comedy,English,Other,1,0
116.0,82113268.1,0,1,1,0,0,0,0,0,0,24,1,3,"Adventure, Mystery, Sci-Fi",English,MGM,3,2
102.0,82113268.1,0,0,0,1,0,0,0,0,0,7,2,3,Comedy,Italian,Other,11,2
128.0,38124017.3,0,0,2,2,0,0,0,0,0,19,1,3,"Action, Adventure, Crime",English,Sony,6,2
96.0,2832197.1,0,0,0,2,0,0,0,0,0,6,0,0,"Comedy, Drama",English,Other,3,1
160.0,52787100.9,2,2,0,1,2,0,0,0,0,4,2,0,"Biography, Drama, History",English,Other,2,2
93.0,52787100.9,0,0,0,0,0,0,0,0,0,8,1,1,"Comedy, Romance",Italian,Other,10,2
94.0,8797850.2,0,0,0,1,0,0,0,0,0,10,0,0,"Action, Crime, Thriller",English,Other,1,0
95.0,16676651.7,0,0,0,2,0,0,0,0,0,1,0,0,"Action, Drama, Horror",English,Other,1,2
110.0,648108.3,0,0,1,0,0,0,0,0,0,21,4,2,"Biography, Drama, Family",English,Other,9,0
105.0,27859858.8,0,0,0,0,0,0,0,0,0,1,0,0,"Drama, Music",English,Amazon,10,0
94.0,52787100.9,0,1,4,0,0,0,0,0,0,15,0,3,"Comedy, War",English,Other,8,2
105.0,52787100.9,0,1,1,0,0,0,0,0,0,11,0,0,"Action, Comedy, Crime",English,Paramount,1,2
107.0,39650759.2,0,0,0,0,0,0,0,0,0,3,0,0,"Drama, Romance",Other,Other,6,2
120.0,733154.2,1,0,0,0,3,0,0,0,0,11,3,0,"Drama, War",English,Other,10,0
88.0,37883937.8,0,0,0,0,0,0,0,0,0,3,1,1,"Horror, Thriller",English,Other,3,0
92.0,789248.7,0,0,0,0,0,0,0,0,0,2,3,1,"Action, Adventure, Fantasy",Italian,Other,12,0
85.0,26393550.5,0,0,0,0,0,0,0,0,0,4,0,0,"Comedy, Drama, Music",English,Other,11,0
99.0,4398925.1,0,0,2,0,0,0,0,0,0,14,0,0,"Crime, Drama, Thriller",English,Other,5,0
79.0,4398925.1,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Horror, Sci-Fi",English,Other,10,0
114.0,29326167.2,0,0,0,0,0,0,0,0,0,4,6,4,"Crime, Drama, Mystery",English,Sony,10,0
93.0,29326167.2,0,0,3,0,0,0,0,0,0,4,0,0,"Drama, Music, Musical",English,Twentieth Century Fox,9,0
105.0,17595700.3,0,0,2,1,0,0,0,0,0,14,2,1,"Comedy, Drama, Romance",English,Other,8,0
108.0,20528317.0,0,0,0,0,0,0,0,0,0,15,0,0,"Drama, Romance",French,Other,1,0
132.0,73315417.9,0,3,6,5,0,2,0,0,0,22,0,3,"Adventure, Drama, History",English,De Laurentiis,10,0
100.0,73315417.9,0,0,0,0,0,0,0,0,0,1,0,0,"Drama, Romance",French,Other,11,0
94.0,3519140.1,0,0,0,0,0,0,0,0,0,2,1,0,"Comedy, Drama, Musical",English,Sony,5,2
84.0,8797850.2,3,4,5,0,4,2,0,0,0,18,10,10,Comedy,English,Amazon,9,0
108.0,23460933.7,0,0,0,0,0,0,0,0,0,1,2,3,"Comedy, Sci-Fi",English,Other,11,0
88.0,3665770.9,0,0,0,0,0,0,0,0,0,10,0,0,"Horror, Sci-Fi",English,Other,8,0
89.0,3823418.7,0,0,0,1,0,0,0,0,0,0,0,0,"Crime, Drama",English,Other,10,0
108.0,58652334.3,0,0,33,0,0,0,0,0,0,33,4,2,"Action, Comedy",English,Other,9,2
92.0,2346093.4,0,0,0,0,0,0,0,0,0,8,0,7,"Horror, Thriller",English,Other,5,0
106.0,2346093.4,0,0,3,0,0,0,0,0,0,11,1,1,"Comedy, Drama, Romance",English,Other,6,0
93.0,73315417.9,0,1,9,0,0,0,0,0,0,63,1,14,"Action, Comedy, Crime",English,Warner,3,2
101.0,73315417.9,0,0,1,0,0,0,0,0,0,19,1,2,"Action, Adventure, Crime",English,Universal,8,2
95.0,5865233.4,0,0,5,2,0,0,0,0,0,15,0,0,"Drama, Fantasy, Horror",English,Other,10,0
103.0,5865233.4,0,0,1,1,1,0,0,0,0,10,3,1,"Action, Adventure, Fantasy",English,De Laurentiis,10,0
112.0,52787100.9,0,0,0,0,0,0,0,0,0,2,1,0,"Drama, Sport",English,Other,11,2
127.0,170091769.6,2,4,1,2,2,0,0,0,0,19,7,7,"Crime, Drama, Music",English,Other,8,2
105.0,170091769.6,0,0,2,0,0,0,0,0,0,24,2,1,Drama,English,Other,3,2
107.0,35191400.6,1,0,0,0,1,0,0,0,0,1,1,1,"Drama, Romance, Thriller",English,Twentieth Century Fox,10,1
80.0,1397841.9,0,0,0,0,0,0,0,0,0,2,0,0,"Adventure, Fantasy",English,Other,9,0
137.0,117304668.7,1,1,3,1,1,0,0,0,0,12,2,1,"Action, Adventure, Sci-Fi",English,De Laurentiis,12,2
132.0,122349397.6,4,9,0,0,1,0,0,0,0,5,4,4,"Drama, History, Music",Italian,Other,10,2
90.0,13490036.9,1,0,1,0,0,0,0,0,0,19,6,0,"Action, Drama, Thriller",English,Other,7,0
131.0,33986365.0,3,0,3,1,4,1,0,0,0,16,5,0,"Biography, Crime, Drama",English,Other,9,0
106.0,35191400.6,0,0,9,1,0,0,0,0,0,27,2,0,"Drama, Romance",English,Paramount,5,0
98.0,36704819.3,0,0,6,2,0,0,0,0,0,21,1,1,"Comedy, Drama, Romance",English,Other,7,0
96.0,20528317.0,0,0,3,0,1,0,0,0,0,18,7,0,Comedy,English,Paramount,5,0
114.0,43989250.8,0,1,10,0,0,0,0,0,0,21,0,7,"Action, Horror, Sci-Fi",English,De Laurentiis,8,0
103.0,43989250.8,0,0,0,0,0,0,0,0,0,13,1,0,"Drama, Thriller",English,Paramount,10,0
107.0,24047457.1,1,0,0,0,0,0,0,0,0,11,3,0,"Drama, Music, Romance",English,Paramount,4,2
104.0,24047457.1,0,0,0,1,0,0,0,0,0,6,1,0,"Crime, Drama, Thriller",English,Other,5,2
91.0,7624803.5,0,0,0,0,1,0,0,0,0,0,0,4,"Horror, Thriller",English,Paramount,8,2
164.0,6971089.1,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, History, Romance",Mandarin,Other,3,2
105.0,87978501.5,0,0,0,2,0,0,0,0,0,19,1,3,"Action, Comedy, Fantasy",English,Sony,12,2
101.0,87978501.5,0,0,0,0,0,0,0,0,0,2,0,0,Comedy,English,Other,11,2
108.0,26393550.5,0,0,1,0,0,0,0,0,0,1,0,0,"Drama, Music",English,Other,12,0
82.0,5664394.2,0,0,2,0,0,0,0,0,0,5,0,0,"Action, Horror, Sci-Fi",Japanese,Other,1,0
97.0,2141114.5,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy, Drama",Other,Other,1,0
106.0,32258783.9,0,0,4,0,0,1,0,0,1,4,2,1,"Comedy, Fantasy, Horror",English,Warner,12,2
135.0,32258783.9,1,3,3,5,3,0,0,0,0,11,1,5,"Adventure, Drama",English,Warner,4,2
120.0,5850570.4,0,0,14,0,0,0,0,0,0,21,0,0,Drama,English,Amazon,1,0
109.0,13216588.0,1,0,3,1,3,1,0,0,0,8,3,1,"Comedy, Drama",English,Other,3,2
91.0,26393550.5,0,0,2,0,0,0,0,0,0,1,0,3,"Action, Adventure, Comedy",English,MGM,3,0
100.0,26393550.5,0,0,3,0,0,0,0,0,0,8,1,0,"Drama, Sci-Fi",English,Universal,4,0
98.0,8496591.3,0,0,0,0,0,0,0,0,0,0,1,4,"Comedy, Drama",Italian,Other,4,0
118.0,82113268.1,3,2,0,1,3,0,0,0,0,16,6,3,"Action, Adventure",English,Paramount,6,2
97.0,82113268.1,0,0,0,0,0,0,0,0,0,6,0,0,"Horror, Mystery, Thriller",English,Other,12,2
113.0,17595700.3,0,2,4,0,0,0,0,0,0,23,0,2,"Comedy, Drama, Romance",English,Other,9,0
90.0,26393550.5,0,0,14,2,0,0,0,0,0,17,1,2,"Comedy, Crime",English,Other,12,0
93.0,26393550.5,0,0,0,2,0,0,0,0,0,11,1,1,"Comedy, Romance",English,Paramount,8,0
126.0,23460933.7,1,0,0,0,0,0,0,0,0,2,5,1,"Action, Drama, Family",English,Sony,8,2
86.0,23460933.7,0,0,0,0,0,0,0,0,0,0,0,0,"Animation, Adventure, Family",Spanish,Other,7,2
117.0,2932616.7,0,0,0,0,0,0,0,0,0,3,0,0,"Animation, Adventure, Fantasy",Japanese,Other,3,0
107.0,3058734.9,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy, Drama",Japanese,Other,6,0
141.0,42229680.7,1,1,2,1,1,1,0,0,0,9,0,0,"Biography, Drama, History",English,Other,2,2
97.0,45460725.4,0,0,0,1,0,0,0,0,0,10,1,0,"Horror, Mystery, Thriller",English,Other,10,2
87.0,6313989.6,0,0,0,0,0,0,0,0,0,10,0,0,"Comedy, Horror",English,Other,7,2
101.0,43989250.8,0,0,2,0,0,0,0,0,0,8,0,0,"Action, Adventure, Sci-Fi",English,Other,12,2
88.0,42482956.3,0,0,0,0,0,0,0,0,0,2,0,0,Drama,Other,Other,9,2
99.0,172907.1,0,0,0,0,0,0,0,0,0,1,0,0,"Action, Comedy",Cantonese,Other,12,0
118.0,44282512.4,0,0,3,0,0,0,0,0,0,15,10,0,"Comedy, Romance",English,Other,12,2
109.0,18475485.3,0,2,3,0,0,0,0,0,0,10,1,0,"Drama, Mystery, Thriller",English,Other,3,1
92.0,18475485.3,0,0,0,0,0,0,0,0,0,5,4,4,"Horror, Thriller",Spanish,Other,3,1
101.0,7478172.6,0,0,0,0,1,0,0,0,0,23,1,1,"Action, Adventure, Drama",English,MGM,6,2
91.0,7478172.6,0,0,4,1,0,0,0,0,0,23,1,0,Drama,English,Other,3,2
91.0,764683.7,0,0,2,0,0,0,0,0,0,6,0,0,Horror,English,Other,9,0
115.0,38124017.3,0,3,2,0,0,0,0,0,0,6,3,4,"Comedy, Drama, Romance",English,Other,12,2
110.0,32258783.9,0,0,4,0,0,0,0,0,0,29,1,0,"Drama, Romance",English,Other,10,2
94.0,32258783.9,0,0,7,1,0,0,0,0,1,8,1,0,"Adventure, Comedy, Drama",English,Sony,7,0
93.0,23460933.7,0,0,0,1,0,0,0,0,0,4,3,2,"Mystery, Thriller",Italian,Other,4,2
115.0,152936.7,0,0,0,0,0,0,0,0,0,0,1,1,Drama,English,Other,3,3
138.0,82113268.1,0,0,3,5,0,0,0,0,0,29,1,0,"Drama, Sport",English,Sony,10,2
97.0,82113268.1,0,0,0,0,0,0,0,0,0,6,0,0,"Adventure, Fantasy",English,Other,12,2
95.0,2052831.7,0,0,1,0,0,0,0,0,0,8,0,0,"Comedy, Horror, Sci-Fi",English,Other,11,0
91.0,8797850.2,0,0,2,2,0,0,0,0,0,11,1,0,Horror,English,Warner,10,0
113.0,3225878.4,0,0,8,3,0,0,0,0,0,22,0,0,"Drama, Sci-Fi",English,Other,11,2
229.0,87978501.5,0,0,8,1,1,0,0,0,0,24,4,2,"Crime, Drama",English,Other,3,0
94.0,87978501.5,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama, Music",English,Other,4,0
109.0,5123175.8,0,0,0,0,0,0,0,0,0,12,0,0,"Drama, Music, Romance",French,Other,12,0
164.0,46921867.5,7,0,2,2,2,0,0,0,0,16,5,0,"Adventure, Drama, History",English,Other,4,2
114.0,23460933.7,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Other,Other,1,2
116.0,10762348.9,0,0,0,0,0,0,0,0,0,1,0,1,"Horror, Mystery",Italian,Other,1,0
102.0,11143943.5,0,0,0,0,0,0,0,0,0,14,1,0,"Adventure, Drama, Romance",English,Twentieth Century Fox,8,0
96.0,13196775.2,0,0,0,0,0,0,0,0,0,6,0,0,Comedy,English,Other,6,2
121.0,13196775.2,0,0,8,1,0,0,0,0,0,21,3,0,"Action, Comedy, Crime",English,United Artists,1,2
98.0,22657576.7,0,0,0,3,0,0,0,0,0,25,0,0,"Crime, Drama, Thriller",English,Other,4,0
116.0,35191400.6,0,0,5,1,0,0,0,0,0,6,5,2,"Drama, War",English,Other,8,2
111.0,21114840.4,0,0,0,0,0,0,0,0,0,11,0,0,"Drama, Music, Musical",English,Warner,8,2
135.0,20391819.0,0,0,0,0,0,0,0,0,0,3,0,0,"Family, Romance",Hindi,Other,1,2
108.0,19062008.7,0,0,0,0,0,0,0,0,0,14,0,0,"Comedy, Drama, Romance",English,Other,3,0
92.0,26393550.5,0,0,0,0,0,0,0,0,0,9,4,6,Comedy,Italian,Other,12,0
128.0,38124017.3,0,0,0,4,0,0,0,0,0,20,0,2,"Drama, Romance, War",English,Sony,10,0
95.0,38124017.3,0,0,0,0,0,0,0,0,0,6,0,1,"Horror, Thriller",English,Other,4,0
90.0,16129391.9,0,0,0,1,0,1,0,0,0,11,0,0,"Comedy, Drama, Romance",English,Other,2,1
114.0,12316990.2,0,1,1,1,0,0,0,0,0,8,1,2,"Action, Drama",English,United Artists,12,2
105.0,49854484.2,0,0,0,1,0,0,0,0,0,11,1,0,Drama,English,Other,1,2
92.0,4398925.1,0,0,0,1,0,0,0,0,0,18,0,0,"Comedy, Crime, Sci-Fi",English,Other,6,1
81.0,4588102.4,0,0,0,0,0,0,0,0,0,0,0,0,"Horror, Sci-Fi",English,Other,4,0
90.0,23460933.7,0,0,0,1,0,0,0,0,0,6,0,0,Comedy,English,Twentieth Century Fox,7,2
111.0,82113268.1,0,0,4,0,0,0,0,0,0,22,4,0,"Comedy, Music",English,Twentieth Century Fox,1,2
107.0,82113268.1,0,0,0,0,1,0,0,0,0,4,0,2,"Comedy, Crime",French,Other,9,2
124.0,52787100.9,1,0,3,1,1,0,0,0,0,15,1,2,Drama,English,Universal,1,1
90.0,52787100.9,0,0,0,0,0,0,0,0,0,6,0,0,"Action, Comedy, Romance",English,Other,8,0
106.0,29326167.2,0,0,5,0,1,0,0,0,0,7,2,0,"Action, Adventure, Comedy",English,Twentieth Century Fox,8,2
126.0,29326167.2,0,0,0,0,0,0,0,0,0,3,0,6,"Adventure, Drama, Family",Other,Other,12,2
95.0,23460933.7,0,0,0,0,0,0,0,0,0,11,0,0,"Crime, Drama",English,Other,2,0
117.0,73315417.9,0,1,0,0,0,0,0,0,0,4,4,7,"Adventure, Fantasy",English,Other,8,0
100.0,73315417.9,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Comedy",Cantonese,Other,2,0
79.0,3123236.8,0,0,0,0,0,0,0,0,0,2,0,0,"Horror, Thriller",English,Sony,11,0
95.0,3016289.9,0,0,0,0,0,0,0,0,0,2,0,0,"Adventure, Drama, Family",English,Other,10,0
93.0,19062008.7,0,0,1,0,0,0,0,0,0,4,0,2,"Comedy, Romance",English,Universal,5,2
95.0,19062008.7,0,0,0,0,0,0,0,0,0,12,1,0,"Mystery, Action, Thriller",English,Other,8,2
101.0,17595700.3,2,1,1,0,0,0,0,0,0,2,6,0,"Crime, Drama, Mystery",English,Sony,11,2
91.0,17595700.3,0,0,0,0,0,0,0,0,0,1,0,0,Drama,French,Other,2,2
111.0,23460933.7,0,0,0,0,0,0,0,0,0,12,0,1,"Comedy, Fantasy, Romance",English,Disney,7,2
86.0,25255958.5,0,0,0,0,0,0,0,0,0,4,0,0,"Comedy, Music",English,Other,1,2
105.0,49854484.2,0,0,0,0,0,0,0,0,0,19,0,4,"Action, Adventure, Sci-Fi",English,Paramount,7,2
115.0,52787100.9,0,0,0,0,0,0,0,0,0,23,5,0,"Romance, Sci-Fi",English,Sony,11,2
103.0,64517567.8,0,0,0,0,2,1,0,0,0,3,0,0,Comedy,Other,Other,6,2
89.0,263935.5,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy, Drama",English,Other,10,1
93.0,42522942.4,0,0,0,0,0,0,0,0,0,10,3,2,"Action, Crime, Drama",English,Other,12,0
86.0,41066857.8,0,0,1,0,0,0,0,0,0,97,0,0,"Action, Drama, Thriller",English,Other,10,0
124.0,102641585.1,0,0,18,0,0,0,0,0,0,24,2,1,"Action, Adventure, Fantasy",English,Other,7,0
91.0,102641585.1,0,0,0,0,0,0,0,0,0,6,0,0,Comedy,English,Other,1,0
100.0,43989250.8,0,0,8,0,0,0,0,0,0,16,1,0,"Drama, Romance, War",English,Warner,4,0
107.0,26393550.5,1,0,12,0,0,0,0,0,0,20,5,0,"Comedy, Drama",English,United Artists,2,2
107.0,18768747.0,0,0,0,0,0,0,0,0,0,10,0,0,"Action, Sci-Fi",English,Other,1,2
96.0,18768747.0,0,0,0,0,0,0,0,0,0,4,0,0,Drama,English,Other,9,2
100.0,26393550.5,0,1,1,0,0,0,0,0,0,3,0,2,"Drama, Thriller, Crime",English,Other,10,0
82.0,26393550.5,0,0,6,0,0,0,0,0,0,0,0,0,"Comedy, Music",English,Other,3,0
89.0,7331541.8,0,0,0,0,0,0,0,0,0,1,0,0,Comedy,Cantonese,Other,1,0
90.0,26393550.5,0,0,3,1,1,1,0,0,0,8,2,2,"Comedy, Music",English,Other,10,2
91.0,26393550.5,0,0,0,0,0,0,0,0,0,4,0,0,"Action, Drama",English,Other,11,2
102.0,79180651.4,1,1,0,0,1,0,0,0,0,0,0,0,"Adventure, Drama, Family",English,Constantin Film,4,2
96.0,79180651.4,0,4,4,0,1,0,0,0,0,21,3,5,"Comedy, Music, Romance",English,Twentieth Century Fox,11,2
91.0,26393550.5,0,0,0,2,0,0,0,0,0,1,2,1,"Action, Comedy",Cantonese,Other,5,2
97.0,12744886.9,1,0,0,0,3,0,0,0,0,10,8,0,"Comedy, Crime, Drama",English,Other,10,0
98.0,12744886.9,2,0,16,1,0,0,0,0,0,16,7,0,"Drama, Mystery",English,Sony,4,0
95.0,2832197.1,0,0,0,0,0,0,0,0,0,7,2,0,"Action, Adventure, Romance",English,MGM,8,0
110.0,2832197.1,0,0,1,0,0,0,0,0,0,24,2,3,Comedy,Italian,Other,12,0
116.0,53811744.7,0,2,0,0,2,3,0,0,0,11,3,6,"Adventure, Comedy, Sci-Fi",English,Universal,12,2
98.0,53811744.7,0,0,7,0,0,0,0,0,0,13,0,0,Comedy,English,Other,11,2
80.0,124616671.8,0,0,0,1,0,0,0,0,0,17,2,0,"Animation, Action, Adventure",English,Disney,6,2
100.0,70804927.2,0,0,1,0,0,0,0,0,0,17,2,2,"Crime, Drama, Horror",English,Other,7,2
81.0,9629470.1,0,0,0,0,0,0,0,0,0,0,0,0,"Horror, Thriller",English,Other,11,1
132.0,42482956.3,0,2,5,3,0,0,0,0,0,26,2,2,"Drama, Sci-Fi",English,Other,3,0
